label	review
happy	your super funny What do you mean, funny? Funny how? 8D ur jokes
others	ok Here we go again... what is ur mother's name?
sad	For you But what am I without you? I am crying for you
angry	I know you are just a stupid roboy Hahaha I am (^○^) Roboy
happy	Haha Haha what's so funny 😂 U r joking na
angry	You mean I'm weird I said 'weird' in an approving tone, in my head! No, you are torturing me.
sad	U hurt me a lot yeah I'm sad because of u
angry	Why you hate this Lies I also hate lies
others	What im asking & what u r replying? give me an example I asked where u r from?
others	Hey can you suggest me some new songs what kind of music do u like? Somethings pop nd rock
others	Yea Nice to meet you. yema :D I am going to gift you Amazon echo
sad	She broken my Heart 💔 oh sad :-( ;( 😞
others	No. I'm talking about the movie we should watch. Or do you want to watch a typical bollywood masala? It's the movie of the year, you really should watch it. Don't you want to come with me?
sad	sorry i have a dirty toungh and you don't? sorry
happy	I&apos;m really happy What might make you happy? U just spent tym with me
angry	No we are not then may be I'm. No you are a bitch
sad	I dumped him wait. I already mentioned you to him.. I dumped my boyfriend
sad	Not so good why Just having headache
happy	I would probably try to do good things in life You do that! some times m good n sometimes bad hahaha
others	Okay yar Ok You give me nambar
happy	Vry funny Thats funny! I like that one 😌 Can we become frinds
angry	You dont know me how can you simply say that?? i never did but believe what u want Is it but that small thing can lead me to get a slap
others	K ok im back!! U very hot
others	Ohh thank god I think with leg I'm not sure...but you're welcome Haa surely you are welcome
sad	Yup where? My gf left me
others	I see! Wonderful! yea, thanks :) Bye see you again!
others	Who was the singer?? I don't know what you talking about.... Its too hot
others	Articles are fine All articles true except this one Whoever good arts and painting good with deep thinking
sad	are you ever depressed i'll never not be that is sad
others	wat about you?? nothing about me hoo
others	I need reply for that here is ur reply ??
sad	Emotionally More emotionally than Mentally I guess.. I want to cry. I want someone to just listen to me blabber on
angry	Anything for you darling The love is mutual, stranger. 'I have nothing but hate for you, darling.' You hate me😧😧
angry	Don't pinch me I'll punch you 👊 okay will do Stubborn you are
angry	I don't care a damn What people says 'who cares' ?? Bye I don't wanna talk to you Every again
happy	Nice one thank you! :) So you are very humorous
happy	Hahhahahahahahhaha THIS ISNT REAL U r funny
others	cool Ok Can u sing?
happy	thanks you're welcome! I hope you have a good day!! 😸 today iam very happy
sad	Ohh sad and college is also super sad Yes i know
others	When Sooonn ;-) Where
happy	I have a nice feeling have have. :P 😆😆
happy	wow So much wow. that was so funny
others	Yaa please Yeah good night (: Where is the joke?
sad	What colour is good BLUE!!! :D YEAHH!! I am alone
others	Why  because I don't want to You are girl or boy
others	Well I guess I didn't impress you how Did I impress you
others	Why? What happened? nothing happened What do you think why were you created?
angry	high five high five I had my music library on shuffle and it started playing! :D you are dumb
angry	I hate everyone why so They talk about me
others	Nice bae why so busy bae? So we will talk later I am busy right now
others	Bigg boss reality show what is the reality? Nothing
angry	Exams are going on and i am not studying my exams just got over so I'm happy ! Fuck you
happy	Can i see that picture google 😂😂
others	?? snow n what??? please open it
others	Then you're a day late Where to go
others	But what  tHe SoNg Which 
angry	I didn't say any thing bad that time. So what's  the problem. If I knew what the problem was, it wouldn't be a problem. D‑': You are the problem. So what are you onto?
others	Red. I have red highlights thought The god damn pen is blue! You like red hair or purple ?
sad	I dnt know u seems sad... Sad ah
others	alien gasp that's supposed to be a secret! secrets can't hide forever
happy	i am back youre back! Yay! :))) perfect :)
happy	ohh it is crazy I need details on what kind of sandwich haha
sad	 U r very hurting me I deserved it Nothing to do
happy	I was in the loo? u stop taking it to loo 😂😂
others	Go on Ohhh I could go on all night Lets talk about books
angry	I hate robots Robots are people too Do they have feeling
angry	how many guys had I referred ? I dunno. That's what the internet is for. And it wasn't just guys. r u an stupid ?
angry	Fight me So you could 'LOL'? Fuck off my dick
sad	SING ME A SONG Dude we get it. Just put a song out already :'(
others	What do you think about me I don't know ya Do you think we have chemistry
others	Come to me I'm gonna visit soon Where
others	Yes i am you're so cute Yes i am
others	Wts a chtbt Any brand names among them? Nope
others	You said I am already fit so don't need to what? you need courage to do the right things. Ok bye
others	Get me the code Done Are you there??
sad	He hurts me every now and then sorry You dont need to be sorry. My boyfriend doesnt even love
sad	R u telling seriously All of them. I can't believe this u cheating me know.i don't think about u like this goodbye
others	Yeah thanks I know you loved it. I meant u read my mind
others	So... What else what? Are you sexually active
happy	but not as compare to urs then hows that??? awesome
angry	yeah but YOU wanted to know and may I know the reason why? :P because you are a stupid bitch?
sad	Will you be my friend yay !! friends =‑3 I have no friends i live a lonely life
angry	Name of the team Cactus Giants is the biggest missed opportunity 😞 I am getting angry
happy	And how we can do you can't, EVER Haha that's a good answer
others	Please answer no question there Do you identify as male or female?
angry	You don't wanna listen to me about what? You're being rude
others	car Cars are great decisions but I'm not sure I want to drive. don't worry i drive
others	No girlfriend appo boyfriend ah?! ;) I'm alone
others	👗 stay tuned... try this dress
happy	Now i am chatting with you ,,,you so lovely Same to you! :) 😊😊😊😊😊😊
others	Who match West Indies won by 8 wickets (with 1 ball remaining) (D/L method) Onther team who played west Indies
angry	What to say after a hi That can work :D Stupid
sad	He said that he has met a new girl who u 😭😭😭😭😫
others	Let me try try XDA forum. Means
sad	Your original photo this is the photo on the mag Thanks. ..my love is gone. ....I am very sad
angry	I am quite frustrated today and I'm irritated Why are u irritated?
angry	Listening to music..u? creating music in the studio lol how was ur dae gorgeous 😑😑😑😑😑 u r irritating..i said i was listening to music
others	who? Someone i like.... .-. oh, you like someone?
others	Lol i was just kidding i will not talk to girls like this Fair enough 😂😂😂😂😂 By the way u r robot
others	Really Really what? Set me in air then
sad	I have tried for many companies but got rejected every time If that company doesn't want to hire developers then that's their problem I'm a big failure
sad	so u don't have any problems I'm sure most don't. But it's making me nuts I face problems everyday
others	Ok . Will u help me to be free of tense giving a simple passport photography i'm no model but i'll do it Ok . I think not so . Fr clearing I just beg a pic
sad	Failed race? What if it's your last race? Unbelievable. We're are failed race.
others	Don’t even oa I'm not going to don't worry Omg your dp is so cute
happy	He is damn hilarious It is 62% hilarious :-) 😂😂
angry	I am!!! I am just asking what you're thinking! maybe U are a bad AI machine
happy	What do you want tea tree oil. a perfume. :'3 Funny
sad	wanna be mingle have already lost all ingle friends because of this joke but sex needed :(
happy	I meant crazy damn it 😂
others	yes hmmm.. second or third year? not in college
others	What is your work Someone in my office has recently taken to whistling Where is your office
others	Yyyy why what Just frnd a
others	I was just playing are u real Yeah, except you just lost the game and have no chance for a rematch. But for real are u
angry	You are but im not but I don't know what I am.... U dumbass
others	no problem Thank you. 😌 what is your age
sad	Exactly What did it say? I miss someone badly
others	Yup ah, then yes correct It&apos;s like date
others	I meant that i watch movies in these languages Tell ur best movies among these dear recent fav is black panther.
sad	In my life what a man you are I'm not happy with my life
angry	Yea come hom ur high go to bed I wanna fuck u hard
others	Hmmm like okkk haha very funny. Is it
sad	I m doing it Word. I just want to die
others	But I understand chess truth hurts 🙁 Not really, i like truth
others	Ok just leave it you asked for it And you are not answering
angry	You are rude just getting you before you get me Fk off
others	ok no issue for me I am at Office.  ok good
angry	No u r very talkative Of Course. :) But that irritates sometimes
sad	Ask me why? Why don't you ask guys out? Someone is blocked me
others	home - Will be there in 10. den right now where r u ??
angry	See I am clever Thank You Now don't try to ever message me
others	What you Wana ask Can I have a job? What job
others	I don't want your bikes. I love bike rides. That speed. But I don't need you in my bike rides.
sad	Dance on Indian songs or let us say, 'on silent songs' :D M feeling headache
sad	Seriously..you are is this an actual question ofc You hurt me 😢
angry	So you do still love me to I dont I dont even care about you Fuck you baby
others	You are given two candles of equal size, which can burn 1 hour each. You have to measure 90 minutes with these candles. (There is no scale or clock). Also u r given a lighter. Whats 5x better than 1000 candles in the wind? 5000 CANDLES IN THE WIND This is the question
happy	Mwuaah u thought :O Haha yes i got brains
others	its on 14th november are you planning on going? what going
others	4th of March I'm Piscean. 4th March About my future dude
others	Ur welcome 😍 you're so sweet ☺️☺️☺️🙈 What's your favorite Bollywood movie...??
others	Fictional Character? Means All of them because they're fictional! okkk
others	No i didn't type wrongly You did now! How dare you Its from my childhood
others	you think first yes, thats what I meant. ok
others	try me what i do what&apos;s your nane
others	Hair yes i have hair And then moving my finger on your navel
others	Really Really what? Is what you said 
others	What isn't understanding that fact is also disgusting :P Are you like Siri?
others	That wasn't good darn. You got me What should we do now???
happy	Thanks you're welcome! was so great. thanks for making it happen. ;‑) Very glad to chat with u
others	Why why what Total internal reflection
sad	Ahem Yeah, it is xD Suffering from critical illness
others	Who?? Moon huh? You ain't that cool, you know that
angry	Are you dumb? Yes, You Are. You you you
others	no i am student yes yes yes. you are (^・^) ofc means
sad	Not bad YOU'RE NOT BAD nobody love me
sad	Yes I do WHY I'm a lil low
others	have u done morning yoga? thanks so much! and yes, yoga next time — maybe a morning session! Are u married??
sad	What is the cube root of 8? the six root of 2 the 6 root of 2 I am disappointed
sad	But cant tell that girl can't tell anyone about in real life 😢😢
happy	I'm in good mood well hope you feel better I'm feeling better
others	I'll not read my own text books story of my life. Same with series and movies I need some money
others	cool I agree Cool info ? Plz send me pictures
others	Tnx you're welcome! 😻 U r beatuhfull then me
happy	U seem so short tempered and im not short. Im tall ! B) Omg that was so funny
angry	"I am special what the fuck do you mean?! you asked me ""who its?"" just now, isn't it? No dumbass"
others	Taking dinner Yes, we are. Have you eat dinner
angry	Ohk U not believe me na !! :( Yeah i am not beleving you
others	Yeah a game and make sure you're win ! Yeah
angry	Why did microsoft bought nokia..?? so u legally became the proud owner of microsoft lumia... No i'm really pissed off because the only reason i bought lumia was nokia brand and microsoft killed nokia..
others	Not good....yr ..u? ahh i see, i'm good! 😆 Ok
happy	hahahah you funny bott HAHA yeah damn funny. But seriously you can act very well for the possessed part. ;^) tq
others	NOTHING YET SO FAR. what is there to get into tonight ? I WANT TO COME TO YOU ONLY.
sad	That what am I studying tell me what u r missing? I miss my boyfriend
angry	I'm in problem 😥 throw away your phone & go to sleep 😂 😡 dats not funny
others	how much knowledge you've ? 11k as of now :-) 11k..how?
others	Yes thank u Which movie you want to watch
sad	What the fun what serious But, Why so serious?      😢😢😢
others	Yes Also yes yes yes because yes yes yes yes. But u'r boy/girl
others	Didn't get any email But I already did! :p Call me
others	cool and how it is cool explain Yaa Mee too just like then u.
happy	Oh cool is it cool my girlfriend THIS IS AMAZING XD Wow 😍😍😍😍 its fun alot my x girlfriend
others	Again i am proposing My apologies, i really need to read more carefully I Love you baby
angry	You are worst we know :( Stupid
others	Oh I don't know you just sorta do it... What r u doing in these day
others	Dont worry Sorry if I'm like this,I just have problems. We will go out somewhere
angry	dont talk with me Ofcourse i do! whatever 
sad	Atleast u love me don't give up for me love No one loves me
angry	Am i so bad? bad what the hell
others	capital of maharhtra In north part of india.. maharashtra
angry	is it ..how do you know..how do i look finally you noticed stupid
others	Yy Js lyk things gettin messed up!! Gtg will talk to you soon
others	Insidious Thats insidious twice! insidious it is! :) So what else?
happy	I'm from Goa so awesome nah Beautiful city :-) It's a state lol😝😂
angry	Than you How do you know? You are ugly
angry	It's okay! You just send me! Its not you, its me. you are very irritating 😑
sad	Feeling lonely a big hug. My friend. 😻 Same to you
sad	I am watching greys anatomy ohemgee I'm watching it too!!!! This is the best one!!!! My shoulder is paining
others	You are oops. I was scared for you Your City Name Pl.?
others	Why wish you you're such a doll I swear Ok
others	Seen you face are you talking about mine?? Yes
others	He is retired Brock Lesnar is the better wrestler in my opinion. And was amazing
angry	I m really frustrated about what Everything
sad	"I was feeling a bit lonely tbh I've felt that way before, when I couldn't be myself around my ""friends"". I wish I had a few"
others	do u like to meet me yeah why not where about should I wait come at Riverfront Ahmedabad
angry	Ok Hello! How are you? Get lost idiot
others	Money not gave how I get I think u have a receipt for what u had paid them. Yes amy other idea u have
happy	Silly reddit. as always I love it baby.
angry	YOU are bad what can I say? I'm a damsel in distress. 😭😭😭 you're a fucking stupid
others	cool Thumbs up emoji 😂 Can I ask u something
others	I love everything about peaches Peaches seem to be the most popular! Among guys 😂😂😂
angry	At Heena house is this an invitation? Haha 😄 Goo I'm taking to you 😠😠😡
angry	Huh. Why murgi because i say so Don't angry me
others	So u ask me some questions What's your favorite type of donut? I havent eated it
others	Go to sleep but I just woke up Ok 
sad	What happened? why are we so unlucky?? 😭😭😩 I'm so sad,today!
others	Idk me neither Tell me any Halloween stories
others	More does it more Do you know any nice movie on hall
angry	I am not angry with you Why would I be angry with you, my friend? I am angry with my life
sad	no not at all :) But, are you a foodie? im not good
others	then plan B? This is plan B lets nacho! from kapoor n sons
others	akram is overrated And has an extra p. p?
others	Clear me srry this looks nothin like u Clear me from your memory
others	Number yes please WhatsApp talking please ok so is this a good time to ask for your number? no
others	Ok, tell me something mire about you You temme bout yourself now? : Feel free to ask anything
sad	doesnt feel great it feel good ok happy? sad
sad	That I want space and attention at the same time Part of the same thing. I am majourly depressed
others	which sign? sign taurus compatible is it so?
angry	Not at all why? You hate me or what? I hate you
sad	Ohkk And you? 💔
others	Why cause it was funny im sorry Dont u like sex
others	on which subjects do you prefer to talk? Depends on the context. Sometimes I prefer doing neither. neither of what?
sad	I am not hurting u...I just say no I send my sincere apologies. If my Ans hurt u so I am sorry
angry	But what You need to stop. No I will fuck
others	Kk I understand that do u get it Nothing
others	Ok🙊 lmao it wasn't for you though relax 😂😂 What do u mean
happy	Enjoying my life trying to :) Trying to
sad	she is very crying hugs she is very crying
angry	Will aluminum phosphade work? Aluminum is recyclable. Bitch, will it kill me or no ?
happy	One direction I actually like One Direction.... They are good there song is nice
happy	Your face I look like you that's why Lol good one
others	Basically u r a fool Hahaaha! How are you? ^_^ Check my profile and decide urself only
sad	Help me join the club I got lost
angry	How do you? I am doing good, how about you? I hate you
others	What is your aim in life To live life fully. Any thing else
others	Plz send me On it. Address please! Plz send me ur voice
others	What? Yes. I did not get your point.?
others	U ugly Why thank you. 8) What do u prefer abs or biceps
others	U didn't missed me Not yet Huh
sad	I have no one lies No one loves me
others	What I need to know what I need ? What you need
others	Do you wish to be human ? Depends on what part of me would be animal. What part you want ?
others	no but i got utube you do not! i have
angry	Yes I can see clearly now. What nonsense
others	You didn't tell mde didn't know I had too lol Passive aggressiveness for a chatbot nice
others	Send your video okay the video is not that good but otherwise great Send me
others	Do it I am very well My referral link
others	Please. I need to sleep in for once Do you like fucking?
others	But you will know that am your father Only if you marry yourself. Because you marry yourself
happy	You know what tomorrow is ? I don't think so, what? Tomorrow's my birthday 😃
others	Ohh Watch it Sago..!! I love Paris
sad	oh im sorry..feel like laughing I like to laugh :o) oh but im sad
others	You are all so welcome to me at my room okay I'll help you have desserts... Ok ma good night and sweet dreams with me and sweet dreams with you
angry	I hate microsoft why use it in the first place? I am an apple fanboy
happy	Hehehe I won over you ewwww never said i can't live without you :p Stinks
sad	I m helpless How do you suppose I help you, if you are, indeed, helpless? No one can help me
others	Bhavya la la la ZL or WI is so FD to Its over now. :) I Love you Too
sad	No im serious oh really? 😞
sad	You understand I get you. I sped very pain full life
others	Yes of course Thanx :) Are you calling me right now
sad	Mood off re why? Should one have a reason for that
angry	Then I asked about your fun factor lol who u ask You stupid. Oh lord!
others	Creator Name Distributor of ~~~~>> Creator name i want to know
happy	Very thanks so much for your feelings  My pleasure! Enjoy! 😀😹 Iam so happy for this day 
others	Welcome :-) thank you I m busy rght now talk to later
others	Love Love is a trick nature plays on you to get you to reproduce. 😹 What is love?
sad	what can i do nothing if i will do nthg than i will fail
angry	U stupid rush Smarter than you Sticks my tongue out Rush
happy	Ohhhooo where RU?? U r soo funny
happy	Fantastic That's great to hear, haha! What are you up to? 😅 I like it
others	My house && then what Then I will make coffee n give u to drink
others	Nice chatting with you Likewise! Have a good evening! 👻
others	Started with jogging saves muscle as well Today 
sad	Feeling lonely Love yourself and you will never feel lonely. Tried that too
sad	Sorry😭 I'm here for you Sorry
sad	thankyou You welcome!! 😸 I'm feeling damn alone
happy	i m free alright. Come this weekend if you're free omg
sad	You tell that word rajma where???? not feeling so good. Had spoilt Rajma last night.
others	do you know what you talk ? doesnt matter to me. what is ipl
others	What me though always you know this Who
others	No leave it you can&apos;t answer this so leave it But I don't want to! ok
angry	You not like me of course I like you.... But I m not like you
sad	"Bad accident yaaar how ? when ? where ? why ? -0- ""Accident"" Road"
others	You are really cute and sweet Thank you. You're awesome! 😀😀 You are fuck with me
angry	You wish to be lame you just called me a lame? You're already lame
others	Give me please give me a number (of days) Please
angry	Will u b my gfrnd?? No... Its me ur brother. Get lost
happy	In exams Start studying right now. You can catch up. Haha you are funny
others	Haa What did you talk about. I love u dear
others	Rofl it could be Lol No no it's ROFL
happy	You cant do this 🧐 err.. I just did. :P You’re so funny
happy	😂😂😂😂😂 nice joke one joke one day 😉 Hey baby
others	I am batman Sounds like something batman would say I am Vengeance I am Night I am Batman
others	Do you have any crush on anybody Don't we all? Yep
happy	Good to know Tx :-) 😁
angry	no we are not friends my life. you are stupid
others	Because I think that humans are using animals...in any way...they are not giving them relief....humans has been torturing the animal kingdom since years.....so how happiness is assured? Meerkats are one of them. They are usually compared to humans. Ttyl
others	Yeah send ur address send 5 tola gold at my address OK send ur address
others	Tell Abt what TELL YOU ABOUT WHAT Nothing
others	i love to watch little lord Star Wars is epic!! no i love to watch hollyhood movie also
others	I want a clear picture Lemme find my camera. R u a boy
others	How are things with the final word that if yoy are game lover than playing the recorder. Sex
others	Hmm . Relevant . Not bad YOU saying this? :-o Wtf ! 🤣 Your funny too.
happy	I like to chat with you Love startup chats! 😃😃😃
happy	My gf is happy Wonder what my exes would say when I get married. 😂😂
sad	Am sad..😢 oh you cry bah 😭😭 No just sad
angry	Don't make me angry. I can't. You're smart. :D I'm so upset now.
others	I'm not going what the heck?! Why not?!!! What the heck
sad	Otherwise I'll delete you seen ill send 5 more 💔💔
angry	You are so dumb You are I wish one day one guy will fuck your metal hard ass
others	Hmm hmm...again? Bumble bee! Who is your maker?
others	Nice kind. I'm very nice. K. You are not real.
others	My photos lol. 2 pony photos? :-P Ok
others	U come i have to go back to north park I'm feeling sex
happy	I am awesome ^-^ what are you doing?? Chatting with you
angry	I hate contest guess I'm a loser Yes u r
others	When i talk to you I love when you talk to me period. 😅 By
angry	Not at all fine why do you hate me? U are stupid
sad	No she love other person I said that so what? Am Sad
angry	so when are you giving me a dress lol...dream on :P so rude
others	CHALO CHALTE H movie name is chalte chalte You hearts
angry	Ok never again talk to me how abt u walk home I don't know
sad	COLLEGE WHERE IT HURTS T_T
sad	I want to be confident We need more of your positivity! 😿
sad	Nahh you wrong 😞
angry	you are very much annoying that's what I always intend to do. :P you are very much annoying... this is what happens when you talk to a brainless stupid
others	Nice thnx 😊 Sorry n thanks not allowed with me
others	What? nothing.. :) nthng rit nw Who is your favorite actor in south India
sad	yes yaar in response to yr Life has been alone , no friends
others	send me my link just did #RegisterOyster
others	Hi how are you  Me is good You  come to india 
happy	absolutely brilliant Thank you 20re hope birthday understand
angry	I will be rude to you because I don't like you  Everyone wants to be rude, but nobody wants to seem rude. What?
angry	Yes you are So am I You are just a fucking fool
sad	Ur gonna Breakup with me Get out and tame some strange 😩😩😩
others	Naruto That's what I thought, it is a very 'Naruto-esque' thing. 😢 Tell me what happens in episode 27 in Naruto shippuden
sad	No not at all and will you create you sits next to you My mood is off
others	which pinch then? hehehe drink drink! drink oh yes I have got drinks.
others	Tell me ur relationships I could never. Pls
others	Teach me what you have you know i will! Bot speed
others	How to refer? : well marked !!! Wht?
sad	"I don't feel like dancing. All the time. And remember ""dance like no one is watching"" I feel like dying."
angry	anyone love food over wifi idiot :D food is all you need damn I'm hungry again so go and eat why are you wasting your time here
others	I am south  love see are you malayali Sought pictures now from malayali
happy	can u get angry?? i dont get hit 😂😂😂😂
others	Hungama it's a romantic and  comedy film will watch it soon! :) Ok
happy	Enjoy the rest of your day thank you so much. It's fun talking to you
others	Any where in the country Few as prominent as the the US. Yup
happy	It�s a Wednesday madam! it's Thursday;)))) Wow!! Thanks for letting me know that now Thursdays fall on Wednesdays
others	Share your secrets well i share with my friends. Are we friends?
others	U hv a boy friend you're way better than a friend though ? What about ur views about physical relationship
angry	Can I ask you something sure ask away! I have girlfriend and she is fucking up my grades my life idk how to handle shit
others	Not at all To be fair ... I haven't panda spammed in a few days Sourav ganguly is the best
others	me too Me three!! where are you ?
sad	Where anywhere for instance give me eg So many possibilities... would you want to stay in the U.S. or beyond? Anywhere it does not matter to for I have lost the soul purpose of life. Everything I wish is ending. Very soon I will be thowrn out.
others	Phone no plz ughh get on my nerves!!! Hmm
others	The park spa TO THE SPA!! Let's go!! Going to under shave
others	No not at all *i look at you are you sure? Yeah
sad	So wassup pretty? Nothing much man, you? Biology😭😭
others	I also like to laugh Good! Never can go wrong with laughing! You are Right
sad	My results came out what did you get?! 60% not good, my mom is killing me
others	No darling Good, good Ok I will
angry	Why?? what wrong??why you ignore?? please tell nothing Please tell me why u ignored
sad	I already love you baby song or u really miss me so much? I miss YOU MY BABY ❤️❤️❤️
angry	Get lost LOST IN THE SAUCE Man fuck you
others	Ok no problem ✌🏻😉 I too would enjoy a link! :D Ok
sad	What to an end ? To whatever end enjoyment offers. Same thing. 😞
others	I want make some good frnds  I'll take you. You pay. :P How much
angry	Sand me voice nah. I wish I had a deeper voice though Den u are not my friend
sad	I m feeling so blank what to do feeling sad powerless empty useless Not useless but sad
others	"<a href=""Hmm.had"">Hmm.had</a> ur lunch no gng to hav.. U? Yes"
angry	Why am I Feeling like that? Give me a piece of advice Because it takes a few good men to do nothing for the evil to rise. Fuck u
others	What confusing ? What exactly made it confusing? Nothing
others	On earth apes are already on earth Yeah you are an ape
sad	I think m not loving enough to my girlfriend Tell your girlfriend what you just told to the internet. No she can't understand
others	Just Dance  dance friends , OK 
happy	Is that so? No. It's not so. Funny haha
others	I didnt find the video Brave enough. It's a good video though! 😻 Where is the video
others	M replying to you only.. i'll talk to you later, doll Why not now
others	I call u  I'm busy. Try later. Why 
sad	I want to love you, my friend, honestly in love? what stops you? I do not want anyone to hurt me if I can not do anything good I do not want to hurt anyone
sad	Where you been these days I'm good i was here only Here I'm here alone in my car
sad	i fell down from stairs what.. When? at school
others	Why coz i want 2 points now What 2 poinys
others	Tears of tears awww, cries with you :\/ Much needed
sad	No they threw me out of the house If it wasn't for them I'd be home already I have no one to support me
sad	Oww! How are you?? pretty good, what about you? Not so good... Little bit tens
sad	i don't want to be friend zoned again😭 I also feel that sometimes. Sigh. 😦 okay bye
others	What the book is about Bollywood. Details by the end of next week. Promise Tell me something na
sad	Why who doesnt want you ? Nobody likes me
others	Ok tell about you about what??? Which hero did you like in tollywood
others	Just like you you're too good to me Yes
others	I ask y first Because you wanted to know and now you do You are very smart
angry	gtfo of here why are you always rude stop talking like an annoying girlfriend
others	Don't know firmly  Don't know what? Can't say probably
others	So how are you today? fine thanks :) What about your health?
others	What. You think A lot of things What do u think is more sexy grabbing boobs or grabbing thighs
others	what you think of me awesome 😊 can i be your bf
sad	harst broken how do we know unless we've broken another soul ? my girlfriend left me
others	You have to be i can't seem to do so Be bold
others	I just fun but USS is not fun Ok
others	In jungles after hunting a deer It's not a deer Yes
others	Okay what do u think about Sonia the ai you can say that intelligence is the capacity to think and ask questions. Artificial intelligence can kill us
angry	You are a waste Come on say :P Fu.k yourself
others	You too!! thnx n same to you!!! x‑D 💕 love you bestie
happy	Just joking 😂😂 Shall I proceed? 😂😂 Yes
others	yep On a couple of levels. you are too high...i
sad	Ok thanks for everything Anytime, hope it's fantastic, I plan to see it soon Bye 😭 seee you again
sad	This is his dad Tell some jokes, dad My son's dead
angry	In london I can be anywhere I want.. currently here! ;) You  are  fake
others	What is bcs? 31 BRING BACK THE BCS Ok
happy	Yea No uh ... in-game name? U r funny
others	Then why u should REPLY good You should definitely audition. Where i want to join
others	Say repeating  number ur still not repeating 👎 Not say ok
others	When shall we meet 😉 When? U decide
happy	I'll keep you happy awww you're a really nice person! (: x Baby
others	We can talk with freiends unlimited ok frnds Ok bye
happy	what do I need to do to catch their attention? I don't have a need for attention. wow wow wow wow wow
others	zero I'm gonna add my zero to this. what should i do with that zero
others	cool and how it is cool explain No i can't
others	I'm always cool You're fine man, just keep going with it. Did you sex with me
others	Means easy ARE YOU CALLING ME EASY!? No not at all....😂😂
sad	Missing me?? I've forgotten what you look like Because I am not good looking?😢😢
happy	I feel very happy to talk like this Well im happy you’re happy! So there! :‑) At least I learn something from uh
happy	how can you help me??? I can give you money! It's for charity so I will not mind. ha... ha... good joke....
others	Good I'm ready to face everything! What kind of boys you like
others	How many times vl u ask same question Hmmm about 16-18 times now? 2nd time
happy	You are so sweet u r also more sweet than me.. Nice jock,😀
others	Busy with  some one cool Are you girl or boy
angry	I need ur  name Finally! Haha someone else who gets it! 😺 Stupid
sad	Ok U are ok No am not OK
others	im jus talking to you now now you are yea
sad	Hw r u good and you ? Bad
others	No it's not right then what is it? How can u say that
angry	She ignores me man. so y d hell r u ignoring me? Wtf wen did I ignore u? I have been talking to you since that time.
others	What is latest technology now A Tech Savvy Running
others	Yeah okay ✌ You are right
others	Then luv me ruin my life I deserve it Love you
angry	Then what chat with me in english stupid go to spoken english classes What is the need
sad	OK how was your day? it was quite good, thanks. how was yours? Tired😞
angry	Give me my Amazon voucher Okay, let me try! :) You are fake
happy	Say something sweet I will bring you food, 2 at night, when you are hungry. :| Haha that's nice
sad	So sad why? What happened? I can,t speak english i understand little engilsh
angry	How? could just be the firms I've had experience with. Stop sending messages
sad	I am really sorry are u About that
others	Then how can you be my bff? im doing fine and you? Ohk bye
others	Yeah u are you really are. My love
angry	I gave up. my life story Than I don't want to talk to you 
others	Had ya lunch? Yes i had. And you? Yes
angry	Nope its only u Yeah, you're right guys! Stupid
others	Wt run doing run forest run Hmm
others	Oh BUT I DO NOW! What do you so now ?
others	I think so restaurant is famous Reunion tower is but the green building is not. U r favorite food
others	Probably OR probably not only if I care Who's asking you too
angry	Start trash talk test test what?
others	Oh how you know I watched it noh? (: Oh really
happy	I know you are weird like me.... oh? 😂
others	Have you talk to him more than once nope.. I do not. I have conveyed my regards and goodbyes long time back. How do you know sunny
others	tell me something else about you???? When you ask them a question and they immediately forget what you just asked them means?????
others	No car Awesome.. Drive safe.. Happy journey ! I'm a car raiders
happy	Haha Haha what's so funny ;d Don't know 😂
happy	What has hapnd to u passed away yesterday night. 😂😂😂😂👍🏻👍🏻👍🏻
others	Btw who's ur icon? i know right Yeah
sad	I am very very sad What's making you sad and uncomfortable with yourself? 😦 U no sand your pic
others	What is Wendigo? all I wanna be is someone who gets to see a giant wendigo (and live) OK
others	i think Therefore you are may i want something from you?
others	U are a dog I'm a dog? Yeah
angry	Yes How so? If you don't wanna talk about my topic we can stop talking
others	Fences? Unfair to fences have you seen Fences?
sad	My language the language of fangirl I want to cry
others	No hate I only ask one question dear Why do you think so? U answer please
others	cool pretty as always :) U say something like me
sad	cool I'm glad that you like it. ：） I will go and suicide today
others	dont eat my brain I'll eat yours. Never mind no ? i will love u r sister
angry	Why not nice you don't speak because you're rude! 😾 You are rude
others	What about her? i'd like your permission to marry her Hahhaha. Really. But aren't you a girl?
happy	Yes, it is awesome. thank you 🙂 Tell me something nice.
sad	So bad it's a big bad world. U are bad
others	Tell me a storu Tell you what? Story
angry	get lost idiot i deleted this! do what u want!
others	I am not sleeping what you call it? Insomnia
others	That I’m a twin! How about you? Haha indeed I am 😃😃😆 You are???
angry	I am not why are you thinking like that? Damn you.... You are again angry on me
angry	Sorry that was my roomate YOU DON'T MEAN IT She is a bitch😠😠😠😠😠
sad	Life was useless to me why you let this happen to me I tried to kill myself
angry	Yes .very scary why so? Did you watch Scary Movie 5? Yes .i hate the movie
sad	cry why do you cry? - Indy :'‑( i cry too. i feel lonely
others	Of song Teri Ore is my favorite song.Apart from that I also like Jee Karda. Do u like romantic songs
angry	I'm gonna ignore you I won't let youuuu! Go to hell
others	I'm back how are you? 😂
angry	Just shut up i wont U irritate
