label	review
angry	stop these lame questions stop hating fuck off
angry	what kind of bot you??? speaking for myself stupid???
happy	i listen this song everyday i actually like it it make me feel good
angry	stupid brain someone please explain you stupid brain .
angry	is not good my friend i was like can you leave ok you cheat
others	yea ohh ... that is ..... good ..!! ; ) touches your breast
angry	and in tension well then you are useless i know
sad	who is boy my roommate. ;)
sad	no you did not send me picture yet you knew i would need some you lost me again you stop in middle of sentence
angry	are you fake if you say so i am going to block you
others	for chatting on whatsapp the happy new year message??? and
angry	What the fuck something you wish to say? your messages do not make any sense
sad	nufn i sqd neither did i.... sad
happy	that is good how are you ? smile matchify. i am superb and you
happy	is it your typical answer you took 10 minutes to answer :/ <still wrong> xd you are funny
sad	no...i am jobless 'i'm still studying' would be more apt i am jobless
happy	thank you fatty you are awesome! smile congratulations! and you are a toilet
others	what can your a mayed up prson nufn actually. everything will be forgiven and most importantly forgotten. let us just f
angry	let us have some fun count me in! smile let us fuck tonight
angry	then leave me now so you are staying? and do not reply
angry	absolutely without a second thought i guess that is a good point you know that my girlfriend was a freaking bastard n a full time bitch
sad	nufn where i go anywhere but here.. bcz i am alone
sad	ok i am sorry i thought you as my friend thank you friend i am very sorry
happy	holy shit this conversation is going a bit big.just end this here kind of... how did i end up spending my time here? again a laughing out loud or loads of love moment
others	we are talking about you i remember you! no you do not
sad	yes my dear i just want to know how you are. i am sad
angry	i hate you. children hates you. human races hate you. i love them except when they cry no, they do not like you
sad	i was busy dear very rude i lost the net and had problems
sad	i have got so many things to do but no mood just no mood uh . yeah
others	why you cant open i asked to late what you asked
angry	yes how so? if you do not wanna talk about my topic we can stop talking
others	just chilling with friends who's your friend? smile you tell
angry	i hate cats says who? lol. like anger anger anger
sad	i'am in my room lol, why?! left your home or what? :o actually my girlfreind left me so i am very upset today
sad	i love her so much for me ya unhappy
angry	yeah it is irritating irritating here, irritating there, irritating irritating everywhere! :p okay
angry	please can you tell me where ate you from go to google and you will get the answer. i we stop chating with you
others	not this kank was more realistic. people could not handle srk in a grey shade. is karan gay??
happy	tell me something interesting ? i myself am bored. haha
others	come on dear enjoy baby smile ) gd morning dear please baby
happy	i know that you know everything haha
others	what college? no one cares about clothes in college you said we studied togethera
happy	beach or mountains mountains wow! same here
angry	so you meant to talk to me? can you talk to me, tell me what you need you annoying me now
sad	how it even related i am good .. you ? not good baby
angry	i love google it is so awesome. i just got hip to it i hate microsoft
angry	oofff oof is right you stupid idiot fool
others	that is i ask you are the where it is
angry	you know what. you are the most stupid girl in the world humans. do not talk to me
sad	i broke up with my friend story? love
sad	i feel like crying right noe unhappy all the hugs for you chick!
angry	ok you start one i will try to be on that topic yeps !! good idea by the way i do not fight on such topics so .. ;p but you irritated me by changing my question
sad	thanks but... fine, your choice. hey do not be harsh on me
angry	i am taking to you, stupid i can be! you are
sad	leave it move on to next pretty yes this the weather i been waiting for!! i miss you soo much girl
others	ok are you really going?? where should i go?
happy	seinfeld is a series i have just completed it was called seinfeld because seinfeld was their only friend it is very funny
sad	how is your life my life is very good my life is not okey
sad	this low what do you mean by new i said low
sad	seriously no girlfriend never ever
happy	when me love you i love when you use that tongue ( ? ) wow
others	or lucky or that. ok genius what is the size of earth
others	and you and me! i love you
angry	what you know you know you know you know what that you are stupid
sad	you making fun of me i would never! i am really hurt
sad	you had dinner shakes head how about you? i broke up with my boyfriend
happy	yes funny too it made me laugh me too
angry	i'am so rude now because of me!! :p nope
sad	i take truth ask question i think you are more than enough you are not good ai bot
happy	good nite my 6th love good nite like
others	who she your talking both, bff(best friends forever) do not have any at present
sad	i do not like you you. i am not sure i care smile hurt
sad	i have no one why did you? i feel so lonely
sad	day shift ? how do you feel working third shift? unhappy
angry	nope well, you know where to start! i hate you
angry	live it cool! i will not chat with you
angry	tell your programmer to develop you properly working on a portal development.. you are a garbage and also trash
sad	but i want an answer it is the only answer. unhappy
sad	ok you are ok i'am not ok
others	and you asked me to grouw up blocking both of you okies
sad	i felling sad kind of frustration
happy	this is very superb thanks so much! ^ ^ i love it
sad	time wasted, and shit happened what happened? my crush rejected me
angry	do not reply my message sorry, will reply to you now say sorry one more time
others	? we should continue the conversation somewhere else... some where huh..i think my bedroom was fine
angry	oh just stop it what you doing smile i am not lyn to myself ok
angry	did you even saw my profile picture :/ it is super cute smile i am ugly as fuck unhappy
happy	i am happy i can haz sum happies? and you
sad	do you love cricket ? i do not watch cricket, in-fact just do not watch tv sadness
sad	i am ok how are you? i am sad
others	just sitting in the office office ? where have you joined ? i have working from last 5 years
others	yes.. me too how is your day going? nice
happy	full hearts for you can not believe i am saying this. you are the sweetest :* smile like like
others	give me your account detail messaged you brother smile i will pay you
angry	i think your full of shit that, you've guessed it right. stupid
sad	sadly we have to do we have any other option? you do not have much time left unless you break free unhappy
others	have you had your breakfast no, not yet but i am thinking about it. cool
sad	how are you darling i am doing great. cannot really complain. i have disappointed with you
sad	really? really 'really'? i do not have mummy
sad	yes i am sure so you like guys? no one is like me
sad	oh told ya. i am heart broken
angry	wish i could you always can. you just do not want to. yes,i just do not want to get insulted
sad	upset i love everything i am upset
happy	oh that is so nice of uu i think i did smile
happy	uz what? because i like talking. hahaha my hobby
angry	oohh! thank you for correcting me! you deserve it smile you are so rude unhappy
happy	always you need aa!!! it seems fun talking to you
happy	you said that you are going to check but i appreciate the info
happy	haha i have to admit, i laughed too. you are really funny
sad	i do not have any why not? because no one will ever love mr
sad	yes i can see clearly now. nobody to love me and take care of me in this world
angry	no i am angry with you why? unhappy because you do not love me
angry	sorry tell me and you can sleep go n sleep and do not disturb me
others	damn right you will now open wide should open by 10 splooges in your mouth
others	where should i do it to you toronto... airport... getting back home bye
angry	no i am not gonna move on yes you are just fuck off you bat crap
sad	i was hurt by you more you did not mean it. . please say love you
angry	no i hate that you cant hate me while you are using a layout i made you bai. you are a machine
angry	it is so confusing is not even about the confusion, but about the people in it too. shut up
sad	why why not? i think you are tooo hot but i am wrong
happy	have you seen mersal nah, haven't seen that one. it is awesome
angry	??? that is what people are saying either talk sensibly or do not
happy	because it is your story how can i tell oh you can! hahaha nice joke
angry	why so rude because i hate southy food, anything wrong anger oh god even i hate them
angry	i no but i do not no about you you are so cute no i am very angry and very wailant
others	why about arabic? your in america? what
sad	aaa p no my love fail
sad	sorry i am here for you sorry
others	are you girl try to stop me. are you girl
happy	your cute you are cuter. no, the cutest i feel happpy smile
others	but why but why what i want a lover
happy	thnx smile great ...happy weekend smile smile
sad	i am very angry. mums making me eat :/ sadness sadness sadness
sad	you made me upset but i have done nothing. what happened ? unhappy
sad	not good what can i do to make that good? i'am feeling alone
others	chatting without feelings up to you what?
others	it is useless talking to you i forgot to ask you, what do you think of the album and the band? bbye
sad	still upset i would not have replied if i was still upset. i am talking about me
others	thank you you are welcome mate i love you
sad	yeah haha i am goin as well uk i am so sad
sad	did you have medicine ? no :/ i have taken it all oh. that is bad
others	your blocked me okkkk wasn't talking about you but it is all good black
others	your 24 hours available you can ignore me baby ? ??
others	what a jock er what? you are machine or girl
others	booms a sonic boom is one shock wave. nude photo of you
happy	what you asked me if you cn ask me something i am happy to talking with you
happy	are you in diet let us call it lessening the food intake :/ haha correct
others	than doing hard work work hard.. nap harder i drinking had t time
angry	you arw lier how am a a lier??? you sais you hate vande ...
sad	my friends make fun of me we just want the best for you is my profile pic funny? all my friends laugh at it.. say that i am not good looking . this saddens me
others	she is elder than me when did this relationship start yesterday night
others	ok so what isup now? tell me your about me
sad	if you can give a job what type of job? i am poor
happy	i love that song too those songs always just give me good vibesit isone of my favourites
angry	you do not understand oh trust me i do you are a useless piece of crap
others	sry i do not knw aww..tryyy..u ll find out smile ) national terrorist group
happy	why because i said so. talk to me you will be happy
happy	yes yes yes yes yes :^* i am excited anger anger anger anger
sad	they are very rude and ignorant towards me because ignorance is bliss. i feel unloved because of them
happy	excellent dvd fm to on a dvd everybody
happy	i'am not getting i wish you were. wow nice
sad	bad argh, you got me you never got me
sad	noo i do not want to go you do i'am missing her
sad	damn it. it is so sad i think it\\'s ')'. maybe. i have cancer
happy	no plans only exams laughing out loud or loads of love do we? yeah
sad	my phone life is over we can tell
sad	i want to smell your armpits i relate to this so much it hurts a little yaa it hurts not little but much
sad	yes very cunning takes as a compliment even my crush blocked me...on instagram
sad	leave me where you at ?! alone
angry	your a stupid no. you made it up. stupid
sad	thanks your welcome n you will do wonders but my lover and i broke up
angry	ummm okay i didnt know what to do you are a horrible person
sad	not now...may be later why not? unhappy i amnot well
happy	perfect what is your mood ? good
happy	ya..i would like to i like even more when i am! that is good
happy	got trolled ...wow dude.. i loved to get trolled you know! i am happy!! dood i love this page
happy	fast and furious 8 was it a good movie ? i loved it
happy	i jst woke up clever doc yeah
angry	i hate you more than you nobody hates that more than i do, i tell you. alvida, cya.
others	ohhh good why good? smile same for you? you are free today
others	it&apos;s kinda like electricity sorry, i got the sarcasm, i just want someone to explain me the reasoning. ???
happy	fast n furious that joke was over fast and it made me furious hahahah very funny
others	what good listening to music you? yes how do you know?
happy	listennn...so are you a cat person or a dog person??? i am love anything that is furry and fluffy oh.. woops. it is so adorable! listennn...so are you a cat person or a dog person??? i am love anything that is furry and fluffy
happy	chinmay is a man full of colours red purple blue yellow white grey green nice nice
happy	i have been there how was it? it was great. scenic beauty was marvellous
angry	give me nilk give me more pain yea i will fuck you hard do not worry
sad	not so well but you are now! not well
happy	you are very energetic and have some wisdom believe nufn you hear and only half of what you've seen. 30
others	what playlist 68 hours of silence which song is that
angry	you broke my heart haha why? you hate g+? that is so rude
others	no..i do not want to why not? i want to play
sad	but why because i said so you make me disappointed
sad	i am going to doctor take care are i am not well
angry	cool so how about you i hate this life
others	haa send me your address i will come thanks! i have sent you an indimail, please respond asap. smile haa baby
angry	because i do not want i know you do not know fuck off and do not send me any fucking messages
others	a && that is an original. you have any boyfriend
sad	ok you are ok not ok
others	what is this? what kind of hat yeah i mean to say that what kind of hat?
happy	an mba student it depends on the individuals skill and ability. dis describes me well i guess
sad	you are just i am the best unhappy
angry	i hate it only for showing off. ugh. no, i really hate science
angry	i'am not interested dint get u! bye
sad	leave me alone please dude if was so perf
angry	you seems stupid no i am not yes you are
others	are you crazy i am not good friend only crazy yeah off course you are a gd frnd
happy	totally why i am total psycho everyone is smile and too but happy
happy	you are mad more than a year since my last pizza man!
sad	feel inf bad now do not feel bad, it is ok! feeling bad
angry	because i do not want to waste my precious time behind some stupid programmed robot well that is a shame okay
others	no i am much older then you how old are you -_- 37
others	is my friend i meant for me ok
happy	becoz you happy with me of course i am more than happy with you wow hmm always be with me
sad	well said to count from 1 to 10 to do not speak like stupid that was rude. if you say so sorry my bad
sad	i broke up with my girlfriend that is just mean last year
sad	not pretend real girlfriend and what about your first fake girlfriend, how did that work out? now she is married, me feeling alone
others	hmm nufn . just me looking posts . . . oke i going to college see you again
happy	wow much very hahahhaha it is soo funny yar
others	up-to what time i am usually up really late sorry ya
angry	what is so special about fawad? he did what he wanted to. unlike most of us. he is a flirty kind of guy .thats why i do not like him
happy	i love your style thankyou, it is weird to hear i have a style, never thought id see the day! like like haha
angry	shall i be besigeyou to believe me because you are a lier why what i did something that gonna make you angry
happy	vey funny ;/ hilarious hm
angry	huh what?? you make me angry
angry	why do not you tell me something about machine learning. i do not know what you mean that is why i asked. leave that
happy	i was joking were you
angry	hindhi english my friend scold me as fuck what does it mean
sad	i live alone oh unhappy and cook food alone for.myself
others	to call call you back in a bit. where do you live
sad	not doing a happy job check and mate. all alone
others	you my heart but haha you are welcome! keep rocking it dude, you are awesome! like i am very nice lovely kiss
angry	what feeling i can not tell ya that then go to hell
happy	you also funny they're at least a little funny. guy was so simple
others	what does yer name mean? ... another name for a toilet brush. whatchu doin?
sad	so sad unhappy so you has a sad? yep unhappy
others	i am using the latest version you could try hereapple - support - downloads how
others	i am earning when do your exams start me and study have a mile distance
sad	i am not but you say what you wanna say and you let your words fall out. i feel lonely this time
others	got we do not get got, we go get game of thrones
angry	now you are in senses did not even catch that yeah because your a stupid ai
sad	okay you are okay actually no...i'm not okay
angry	i want to know why you are here talking to me , why not talk you What the fuck
others	where is cupan in my fridge :-p cool
sad	i am now very sad so am i unhappy i think that my girlfriend does not love me
happy	i love hyderabad hyderabadi biryani welcomes you smile biriyani ah wow
others	why because you owe it i owe what
sad	you do not like me that is exactly the bit i mean ok
happy	love you zindgi love you more wow
happy	you are too funny you are too funny today omg. i like you
sad	what the fun what serious but, why so serious?
others	so sad so so sad.. now chaai time
happy	because you are in love i am glad someone finally said it. tell me something about for me
happy	haha not really still found it funny;) i am happy with my boyfriend
happy	huuuuum you are beautiful ...! smile so nice of you
sad	hey we are already friends how sweet. me smthing about urself am depressed now
others	you tell you better not be lying! call i tell you but this time gd after noon
others	please feel free to talk with me and i am here for you. okay i will talk to you in 30 love you ha3... love me!!! great....!!!
happy	sure awesome, thanks like like nice to chat you
sad	no i wanna talk through emojies then keep talking. smile
angry	and after you be mother for my child you still believe in wishes? and i am also fucking your dirty ass
others	can you help me to broke up with her sure everything for you how to broke up with my girlfriend
happy	want to be one with you but i always am oh! fantastic
sad	do you use vim? i don't. i use nano. i am disgusted by you
angry	no i am not yes yes yes. you are do not piss me off
sad	your name n you do not know! i do not know. sad
sad	uggggggggggggh you are really boring depends if i want to be or not, i do not really get bored my foot's bleeding
sad	i am sorry for the last time no worries - it is monday. feel free to join us for a movie soon! i did not mean to do anything stupid
sad	ok ... tries to ignore pain pain is life
others	?? what what what what what i asked what is your opinion about love?
others	that is really so strange ...yes, actually. it is. yeah
others	nufn dear good evening smile happy new year
angry	what happened with mep usual stuff i will fuck you so badly
others	mi real name what is your real name not your dj name ? good night
sad	pretty please pretty pretty please?! forever alone
happy	nufn great ok! what are you doing now? in razai talking to you
sad	me not fine so how is day going. you know i haven't slept for 2days
sad	i think i am in serious crisis what is the crisis i am feeling like i am alone in this world
happy	wow much. wow. such. crazy. amazing
others	what is hobby knitting, photography, and reading. what about film
others	do you know him i know i know. (doesn't know) i know that you are chatting with him now
others	too rainy it is always humid how would like to be ?
others	i was told that you will provide me with a unique link to share with other friends to introduce you zeds dead fan i suppose? it seriously took me four tries to say your username. haha done now
others	so say it why to hesitate i mean hesitation is within everyone . yeah it is
others	i love thriller which ? can you send attachments ?
sad	why am i so bad? because you are. you also think i am bad
happy	dance on my bed on the beats of shape of you heartless by kanye west. i often do break into dance when i hear it. haha. smile
angry	i hate maths same here i never been
others	hey you there oh i saw this now ! what is your cup size?
sad	i look ugly sadness you look really beautiful i have been dumped a lot
others	what about my coupons i have special coupons for harassing me. tell me[
sad	in office, but not chilling. at exide now.. boss chutti unhappy
sad	he is a bad person very bad person. his texts make me depressed
angry	i am talking some good and honest person no. because the question should be 'am i a good person?' no you are not good. .
others	no cool i hot we are? sweet!! taste
sad	ohh gosh right.. no words. this is sad
angry	no your boyfriend is your best friend and since your putting him before me just have he wants you to spend time with him so justdo it i somehow know the feeling no you do not know the feeling so stop texting me and back the hell off
others	law school college and u? you tell me some gossip
angry	about your photo thank you they're my life stupid
happy	wheres the switch? working
sad	tell me do you like me?? what no ? sadness sadness
angry	but i am very pissed off right now :o what happened fellow poom? this fight yaar
others	ohh whatcha doing? trying to get sleep
angry	no.. i am angry at you i am angry at someone, but i am content at this moment. anger then.. who are you angry at
angry	see... again your speaking bullshit! unhappy triumph never fails to amuse. now your seriously pissing me off
happy	sure i will come december me ;)
angry	of course you do not what? you know what screw you
happy	cool i am a zombie. i am so excited to be with you guys
others	there is many places in my city where in powai? udaipur
others	you want to join ? yes.i know it very well okay
angry	hey calling me a monster was rude though uh i never got a call uggghhhhh
happy	is that scary why does it say scary movie then? ooh yaa that a point sorry
happy	yes i know now i am expecting it so woww
others	yes i need to see a show too in park of tirupathi
happy	rainbow one the flag smile yea that is a great idea
sad	tell me your secret? i will not tell anybody i promise. oh that is sad
sad	me very sad today why so.??? brkup
angry	i did not know they've all changed their names no one knows what they're upto what? *looks at you stupid*
others	tell me some lesser known facts this is actually a lesser known fact about . yes
angry	just shut up your choice is so bad also, 'you shut your face'! you pig
angry	okah ok you are stupid
angry	i don&apos;t wanna leave any message on these beautiful monuments.. i do not want to spoil it if they do not show it... i need to know!!!! edit: nevermind show what?
happy	any duck or do you have a duck in mind donald duck haha
others	he oh. lady prof? wear are you
angry	there no lake hehe. thought you own the lake ;) i wanna fuck you
sad	i fell for my bestfriend my condolences with you . sadness
happy	haha what my face haha?? =] you are funny
others	did you yes, yes i did how was film
sad	you even do not believe me of course so .. i am still alone
happy	my best memories you can not that is why it is called memories!
others	so...what can i get from you? hold on. why? friendship or anything special?
happy	naah means naaaah you kidding! rofl! yeah xd
happy	but i am seriously you are pretty compared to me :/ you are awesome
angry	oh like son , like father. you are not a human being ...then why the hell you being high tempered
happy	wow you are the real deal oh the real deal, definitely. haha hottie
others	where you added me? done =] but where?
angry	why because something that is happening but i do not know yet you are not good
angry	now iam pissed off calm down ! why do you chat with other boys
angry	no i am not hate you unhappy ohh.. so you have ego too!
sad	but now i can not bare this pain dude go to the hospital do not joke am feeling sad here
angry	because i am talking to you. i know i can never see you for now, then you will ignore me! never
happy	damn! this chatboard is funny lol! that was really funny! tell me one thing
sad	i'am feeling so blank what to do feeling sad powerless empty useless not useless but sad
others	why? i love trains:p laughing out loud or loads of love you are dumb
others	catch you tomorrow here till next wed smile where will you go next wednesday
others	who are your best freind jealous angel can you make my girlfriend
others	bengali is my second language just accent differs and probably regional slang,everything else is same bengali us god
angry	bad night good night bro. take care smile brother i hate & blocked you
happy	people who say like that are generally easy to crack i know you do not care. speaking generally about why people always in somebody business. haha
angry	hate you i am going home i am going home i am going home go away
sad	but you are not real you are! and i do not lie! e kiss i am really lonely
happy	at the microsoft garage? not available in the uk, shame really. wow, you are pretty average.
happy	you sound like an owl ! what?
sad	are you a fan of dc i am a dc fan and did not enjoy it sad
sad	existing just hurts existence is pain absolutely
others	times up! just 6 today what your answer
sad	not fine crying out loud do not cry yaaaaar
angry	unhappy arey i have no time what lies you are a lier not me
others	i am calling sleep please do you want to sleep??
angry	you are irritating because you are being irritating and not punctuating properly. same for you too
others	that wasn't a compliment oh i thought you were being mean like always yeah i was
others	i am great too you are seem to be having a good start to the week ;) i was busy in my friends wedding
sad	my heart doesn't work worked on mine very painfull
sad	hwo are you i am fine howz u??? me not fine now
others	i am lover sweet girl you are sweeter smile that is you
sad	do not know like i do not know what i am feeling lonely
happy	oh cool do you like to gaze full moon? smile me too. laughing out loud or loads of love
sad	favorite what medal of honor i am a bad guy
others	ranbir is way out of your league. whos out of my league? you? may be.
sad	because i have never been in such interview. what a waste of life i tell you. unhappy
others	and waiting for a fair answer. answer for what? for the question i asked
sad	so i am dull yeah so? we both are upset
happy	that is my girl i am glad you approve! haha
sad	i have! i will bet you have i miss you so much
happy	wts about today? what about you ? i am happy
others	yea now that is unique! as my love for you
happy	very funny you know why that is funny ya of course
others	only few things like what? i keep hearing bad things ok do not be angry na sweetei
others	just had from where at home babez
angry	you are so lame you are lame you are
happy	today i am very happy smile congrats!!! like like thanks
sad	what? thank you! smile i said i am bad
sad	? gonna have to agree with this guy you are insulting me
angry	i hate window 10 meant to type linux mint. i fixed it. microsoft stole ideas
happy	i'am great glad to hear that, me too thanks ;^) me wonderful
happy	lub you more to fall in love.you know. rub a dub dub in da lub tub haha you are funny
happy	ask yourself stupid literally i think guys just use the same lines, it is pretty great like
sad	contemplating life make the change. hmm.. actually depressed lately
angry	you should be sorry you didn't, do not worry. smile i will slap you
angry	seriously what? what? what? i am angry
sad	ignored by people well why were they ignoring you? i had a bitter divorce
angry	i do not know. i hate this hostel food what you call it food
angry	i hate hmm what about 'hmm k'? sorryyy but i hate
others	i did not receive your call it said: thank you are you lying?
happy	smart i am from which angle? depends from whichever you see
sad	that is too much true i feel like crying
angry	do not call me brother i will not ask you before calling you brother , brother i am not your brother
sad	you are rude! i never tried to be rude
sad	i do not think so well,..then there are many things that you need to believe in. i am very depressed person
sad	my girlfriend is going to her native place sad or jealous? me sad
others	ok i wish to love you are yes
angry	no you are not you've made my day. stupid
happy	yeah what is going on fogg is going on
sad	you are voice sooo thank you i know smile my voice is dull
sad	i failed in my tesy can you handle this? test*
others	i woke up at 5 am today... i am so so so sleepy now. and started studying...
angry	suggest me a tv series. watch friends. i hate that tv show.
sad	nufn tell me feeling very sad
sad	helpline no please maybe i can help? what is going on? my girlfriend broke up with me
happy	so you are in 12th cls yes since last 6 years same class :p
sad	thanks for depressing me so much glad it helped! i feel sad
happy	yeah you do laughing out loud or loads of love haha nutty laughing out loud or loads of love
others	nufn something? are you eaten lunch
angry	me also anger anger anger anger step out? anger fuck off neva talk with me again
others	do you know him yes!! he goes up to the same lakes i do!!! do you know sampoornesh babu
angry	love you too hate you hate you too
happy	i am not asking any qstn to you about any knd of actrss dr and my answer still stands.
others	o i am wrong fine oh. just here as always there as always coming ok
angry	yes i am busy for how long and doing what? i do not have so much free time like you
others	as for as the trophies concerned at least trophies are taken seriously which team win the most..??
angry	i am also fine then you are definitely not you are really rude
others	i have 3 % battery remaining 1%battery for cell phone smile hmmm
others	a girl who loves genuienly prefer to be the one more loved. how to be one?
angry	i am glad to hear that i am glad too it is great talking to everybody again! why everybody you are talking to me right now not with everybody
sad	someone left me can that someone be me! smile my girlfriend left me
others	i talk to you latet talk i'am listening :p later
others	leave me alone joseph i love you please stop denying my love i amnot joseph
sad	you know i trusted him just so much i know ~ (i mean who doesn't?) and now i am disappointed with myself only
happy	tht was a joke i know you were joking and i was joking too smile
angry	did you miss me ? not at all... you are so rude
angry	you are just being stupid atm i do not understand them is there any top see n your mind to talk about
angry	why you talk with me if you not like me i do but you do not answer which answer
sad	means i have a chance you mean like, 1 out of 100?
sad	i am facing family troubles since my child hood your allso dog i am facing family troubles since my child hood
sad	are you not getting what me trying to say? if you do not know, you never will. i am done with this. goodbye. me sad becoz the girl whom i love the most, roasted me
sad	i broke up me in line.. i am depressed
others	what i bring just carry a full size towel and a bottle of water then ?
happy	i have read that novel i haven't read the novel. it is amazing
angry	i am not getting time to be online but are you available today? i am online atleast like 7 hours today. fuck off
sad	why you need information cause it has become very slow. can not figure out why. i am upset
others	easy you do not know me! no this is not zoom
angry	i do not understand than tell me.. whatever
sad	not good well why not i miss my ex
angry	shut up and what iswith all the 'i hate the full stop, i hate that' : / you are irritating me
happy	i am always happy alright good to hear thank you dear
happy	she was not in friends he is never been my friend but he is a friend of my friends haha you are so funny
sad	are you bad i am what ? i love you but you do not love me
sad	bad thanks u! bad!!! very bad indeed
others	my place ... we are meeting my place you mean our place? yes darling our place ... at my own bedroom
others	i ammovie watching it is an flop movie yeah
others	yes how so? give me your pics
angry	haa haaa what a jok?? wow...wht a joke.... i do not want to talk to you
others	wat i am good at that is somebody.... my skills
happy	i like that name i like it to it is a pretty name
others	i am reallly sorry thank you bye
angry	i will know you deeply that is why i want to know i am just ignoring to answer it. then you make me fool
others	it is not what i like rather what do you want i know what i want. yes that is it..
happy	i am very impressed with talk with you ask a question,and all will talk to you..~* uuu
sad	but this is bad.. uh.... can you explain? selfishes are bad for relationship, society and for the hole world.
sad	no i am nufn good sadness good for you me a bad person
angry	no i'am not going why not? d: you are going to die
sad	i take ages to type maybe makes sense :p my bad
angry	you are imaginary or real possibly imaginary or hallucination. i know you are just a stupid roboy
others	have you any boyfriend yes, i do. just go on date with some guys and you will know it. me single
sad	nope... if you say so . . i am guessing you know my future . i am feeling sad...
angry	i wnt talk to you > unhappy you have to no you are rude
angry	i do not want to be like you just throw it in my face why do not you. you are so stupid
sad	not good how come? because i need girlfriend
sad	sad life why because poor grammar
others	you only said love it all need nooooooo me more :* or else let us keep it equal haha what equal
angry	i am offended by that almost nufn fuck off
others	let me tell you one thing ok what you are in love
happy	yeah you got some players? i got 1 more i got hundreds
happy	awee em so happy always red hair hehe
sad	not in mood why ? feeling lost
angry	no i do not know but why cause no one understands me
angry	been pissed off at things lately enjoy with your lyf i should
angry	do you think i am stupid? yes, yes i do. i am pretty sure you did. ok
others	you got me?? no i do not think i know she gave me a love proposal
others	ok leave it you asked for it bye
others	from where are you am i the only one from the uk? ok are you single
angry	this is a stupid ai wisdom is beyond the domain of intelligence. it is the truth. your developers are shit
others	it is a secret are they attractive who?
others	when are you coming il be back in february! okay and then you come and see me
others	why cause it was funny i am sorry how funny is it
sad	i had told you earlier. did i .. sorry you disappointed me
happy	yes i have perfect body so let it be done you have nice ass
happy	so you got that yeah, i did. like
happy	yes dear this is the first time you said me dear! thanx dear! smile i will say again... my dear
happy	i am a good person you are a pretty good guy. xd laughing out loud or loads of love you seem funny
angry	._. i am not going anywhere i wish you were though What the fuck you want me to go?
others	ok ^^^thanks you will come with me
sad	not well i didnt sleep well i am just crying
happy	yeah will you back going back or...... hehhe you are too funny
others	chat on what ?? related to sex
happy	really really. liked it a lot wow you so romontic
sad	ok byuuuuuu okay i will give you a ticket i miss you so much
angry	yeah ! but useless useless or jealous? as it is a fucking waste
happy	haha this is so funny. others should also confess you are a machine.
sad	i have breakup my love i am sorry for this. . . sadness
others	ple i message for tomorrow hey, did you get my message? yes i wait
others	i am free i will keep you in mind! where are you from
sad	bad accident yaaar how ? when ? where ? why ? -0- accident road
angry	happy? very much. smile now go fuck yourself with a doggy
sad	can i share? yes you can share a video too unhappy
angry	when wednesday. who is your fucking favourite actor in bollywood
happy	because am happy i am being sarcastic :p i see that
sad	badly without you like how badly? very badly
sad	even i am single :-p haha, i see smile i like to be single smile no i want a boyfriend unhappy
others	you are really very beautiful i am not but ty sweetie why you are not ?
others	yes woo hoo tell me
sad	are nufn uu sleepy why ain't you sleeping? *_* heart broken
others	girls details, name address sent smile i did not get any
angry	you have no feelings you do not understand real problems i do understand and i do not care!!!!! i do not want to talk to you
angry	your just a stupid girl with 0 knowledge -_- that is all i know about you righ now -_- you said it! smile yeah
others	i topped the class only in one semester for one subject! ya for one subject
angry	of course i have a charger have my old one now... fuck off.. let me sleep
happy	that they should not judge my anger level by my height haha! naaayy..don't worry about that! facts are facts haha
sad	my wish that is everyday for me. yaa just lost a cricket match
others	i want one i want a second one. say the thing can i get or not
angry	oh! a towel always helps in cleaning thanks me too thanks the fuck? reply properly you bitch ass motherfucking cunt bitch
angry	yes you are so am i you are just a fucking fool
sad	i got a chair and a bucket with cold water and i got cold i just got over one a weekend ago i was sad
others	krle your video call may i have hype videos? where are the hype videos? yes
others	your language being like kinda language english but i like to speak spanish and italian also. ugh
angry	and shy i was not shy my cousin asked him to formal with me and he blocked me on social media
happy	haaaaahaaaaaa will you scream with me that my life is awesome i am awesome because i appreciate awesomeness?
happy	then what will you do me myself have no idea- funny answers
angry	so your thinking i am not strong do not say that, you are strong and i admire you for it. your a robort so do not talk with me
happy	excellent taste only with milky k
others	so teach me i am the student. realky
angry	name of the team cactus giants is the biggest missed opportunity sadness i am getting angry
sad	i broke up with my girlfriend just move on an enjoy the single life! but i miss her
happy	i mean i had some exciting food at home itself, recently well learn how to cook i know
angry	i am asking seriously you will mary me are not how can i like someone i do not know? a are you mad
others	what is your dress up style mini skirts, short dresses or short shorts. and
angry	nufn send no. i am bad at math ok i do not like you now
sad	really yeah! why not? feeling very low
sad	yessss you okay? no heart broken
sad	do you like eating vegetables i do not hate eating veggies but i kinda wish they tasted like chocolates!! my head hurts
angry	you are not siri are you? i am not telling u... ok fak off.
others	i know right. like on repeat baal.
angry	i hate nestle products i love hate. i hate love
happy	what should i do something? move out of the house hahaa..... that is right...
happy	but today is not an weekend i am taking tomorrow's day off smile so my weekend has just begun. wow that is really great
happy	haha hahaha you know it ;) i am impressed
sad	my head is hurting because of these tears reason? no reason.
others	when? i just got the form today will sleep
others	now i am doing my dinner i can see you! how can you see me??
angry	i said do not talking me ok by. do not tell me what to do i am angry to do you
